"","id","partner","age","age_o","goal","date","go_out","int_corr","length","met","like","prob","match"
"2650",3,2,25,26,"1",1,"1",-0.38,"3","1",6,5,"0"
"2651",3,3,25,27,"1",1,"1",0.3,"3","1",7,7,"0"
"2652",3,4,25,26,"1",1,"1",0.52,"3","1",8,8,"0"
"2653",3,5,25,24,"1",1,"1",0.14,"3","1",2,1,"0"
"2654",3,6,25,26,"1",1,"1",0.2,"3","1",7,8,"1"
"2655",3,7,25,25,"1",1,"1",-0.34,"3","1",2,5,"0"
"2656",3,8,25,27,"1",1,"1",0.15,"3","1",3,3,"0"
"2657",3,9,25,27,"1",1,"1",0.5,"3","1",2,2,"0"
"2658",3,10,25,28,"1",1,"1",-0.15,"3","1",3,1,"0"
"2659",3,11,25,32,"1",1,"1",0,"3","1",1,3,"0"
"2660",3,12,25,28,"1",1,"1",0.09,"3","1",2,3,"0"
"2661",3,13,25,23,"1",1,"1",-0.2,"3","1",3,5,"0"
"2662",3,14,25,26,"1",1,"1",-0.1,"3","1",3,5,"0"
"2663",3,15,25,24,"1",1,"1",0.52,"3","1",1,3,"0"
"2664",3,16,25,28,"1",1,"1",-0.4,"3","1",3,5,"0"
"2665",3,17,25,42,"1",1,"1",0.57,"3","1",3,5,"0"
"2666",3,18,25,30,"1",1,"1",0.47,"3","1",4,2,"0"
"2667",3,19,25,31,"1",1,"1",0.32,"3","1",3,2,"0"
"2668",3,20,25,29,"1",1,"1",0.07,"3","1",4,6,"0"
"2669",4,1,24,23,"1",4,"3",-0.04,"3","1",4,5,"0"
"2670",4,2,24,26,"1",4,"3",0.32,"3","1",4,6,"0"
"2671",4,3,24,27,"1",4,"3",0.66,"3","1",4,5,"0"
"2672",4,4,24,26,"1",4,"3",0.35,"3","1",7,5,"1"
"2673",4,5,24,24,"1",4,"3",0.43,"3","1",4,5,"0"
"2674",4,6,24,26,"1",4,"3",0.6,"3","1",4,9,"0"
"2675",4,7,24,25,"1",4,"3",0.1,"3","1",4,5,"0"
"2676",4,8,24,27,"1",4,"3",0.12,"3","1",4,5,"0"
"2677",4,9,24,27,"1",4,"3",0.59,"3","1",4,5,"0"
"2678",4,10,24,28,"1",4,"3",0.34,"3",NA,5,5,"0"
"2679",4,11,24,32,"1",4,"3",0.23,"3","1",5,5,"0"
"2680",4,12,24,28,"1",4,"3",0.11,"3","1",4,5,"0"
"2681",4,13,24,23,"1",4,"3",-0.02,"3","1",6,5,"0"
"2682",4,14,24,26,"1",4,"3",0.46,"3","1",5,4,"0"
"2683",4,15,24,24,"1",4,"3",0.63,"3","1",5,5,"0"
"2684",4,16,24,28,"1",4,"3",0.04,"3","1",4,5,"0"
"2685",4,17,24,42,"1",4,"3",0.35,"3","1",4,5,"0"
"2686",4,18,24,30,"1",4,"3",0.43,"3","1",10,1,"1"
"2687",4,19,24,31,"1",4,"3",0.13,"3","1",10,1,"1"
"2688",4,20,24,29,"1",4,"3",0.18,"3","1",5,4,"0"
"2689",5,1,23,23,"2",2,"3",0.07,NA,"1",4,4,"0"
"2690",5,2,23,26,"2",2,"3",-0.36,NA,"1",6,4,"0"
"2691",5,3,23,27,"2",2,"3",-0.22,NA,"1",5,4,"0"
"2692",5,4,23,26,"2",2,"3",0.13,NA,"1",4,3,"0"
"2693",5,5,23,24,"2",2,"3",0.15,NA,"1",4,4,"0"
"2694",5,6,23,26,"2",2,"3",-0.12,NA,"1",4,4,"0"
"2695",5,7,23,25,"2",2,"3",-0.24,NA,"1",2,2,"0"
"2696",5,8,23,27,"2",2,"3",0.05,NA,"1",3,3,"0"
"2697",5,9,23,27,"2",2,"3",0,NA,"1",2,2,"0"
"2698",5,10,23,28,"2",2,"3",-0.45,NA,"1",4,3,"0"
"2699",5,11,23,32,"2",2,"3",-0.46,NA,"1",4,4,"0"
"2700",5,12,23,28,"2",2,"3",0.11,NA,"1",5,4,"0"
"2701",5,13,23,23,"2",2,"3",-0.07,NA,"1",6,4,"0"
"2702",5,14,23,26,"2",2,"3",-0.2,NA,"1",6,4,"0"
"2703",5,15,23,24,"2",2,"3",0.02,NA,"1",6,6,"0"
"2704",5,16,23,28,"2",2,"3",-0.43,NA,"1",6,4,"0"
"2705",5,17,23,42,"2",2,"3",0.4,NA,"1",5,6,"0"
"2706",5,18,23,30,"2",2,"3",0.04,NA,"1",5,4,"0"
"2707",5,19,23,31,"2",2,"3",0.03,NA,"1",2,1,"0"
"2708",5,20,23,29,"2",2,"3",0.44,NA,"1",5,5,"0"
"2709",6,1,30,23,"4",5,"3",0.46,"3","1",7,8,"0"
"2710",6,2,30,26,"4",5,"3",0.49,"3","1",8,8,"1"
"2711",6,3,30,27,"4",5,"3",0.31,"3","1",3,7,"0"
"2712",6,4,30,26,"4",5,"3",0.18,"3","1",6,6,"1"
"2713",6,5,30,24,"4",5,"3",0.42,"3","1",6,8,"0"
"2714",6,6,30,26,"4",5,"3",0.6,"3","1",9,9,"1"
"2715",6,7,30,25,"4",5,"3",0.23,"3","1",8,9,"0"
"2716",6,8,30,27,"4",5,"3",0.29,"3","1",8,9,"1"
"2717",6,9,30,27,"4",5,"3",0.47,"3","1",3,NA,"0"
"2718",6,10,30,28,"4",5,"3",0.29,"3","1",9,8,"0"
"2719",6,11,30,32,"4",5,"3",0.38,"3","1",6,6,"0"
"2720",6,12,30,28,"4",5,"3",0.08,"3","1",8,9,"0"
"2721",6,13,30,23,"4",5,"3",0.45,"3","1",8,6,"1"
"2722",6,14,30,26,"4",5,"3",0.65,"3","1",7,8,"0"
"2723",6,15,30,24,"4",5,"3",0.02,"3","1",6,8,"0"
"2724",6,16,30,28,"4",5,"3",0.13,"3","1",3,3,"0"
"2725",6,17,30,42,"4",5,"3",0.1,"3","1",2,8,"0"
"2726",6,18,30,30,"4",5,"3",0.39,"3","1",3,7,"0"
"2727",6,19,30,31,"4",5,"3",0.37,"3","1",2,3,"0"
"2728",6,20,30,29,"4",5,"3",-0.23,"3","1",5,9,"0"
"2729",7,1,25,23,"1",7,"2",0.59,"1","1",8,6,"0"
"2730",7,2,25,26,"1",7,"2",-0.08,"1","1",8,6,"0"
"2731",7,3,25,27,"1",7,"2",0.15,"1","1",6,6,"0"
"2732",7,4,25,26,"1",7,"2",0.65,"1","1",8,6,"1"
"2733",7,5,25,24,"1",7,"2",0.69,"1","1",7,5,"0"
"2734",7,6,25,26,"1",7,"2",0.76,"1","1",8,6,"0"
"2735",7,7,25,25,"1",7,"2",0.44,"1","1",8,6,"0"
"2736",7,8,25,27,"1",7,"2",-0.07,"1","1",7,6,"0"
"2737",7,9,25,27,"1",7,"2",0.71,"1","1",7,6,"0"
"2738",7,10,25,28,"1",7,"2",0.18,"1","1",8,6,"0"
"2739",7,11,25,32,"1",7,"2",0.38,"1","1",8,6,"1"
"2740",7,12,25,28,"1",7,"2",0.38,"1","1",8,6,"0"
"2741",7,13,25,23,"1",7,"2",0.41,"1","1",7,6,"0"
"2742",7,14,25,26,"1",7,"2",-0.02,"1","1",7,5,"0"
"2743",7,15,25,24,"1",7,"2",0.61,"1","1",7,6,"0"
"2744",7,16,25,28,"1",7,"2",0.32,"1","1",6,2,"1"
"2745",7,17,25,42,"1",7,"2",0.06,"1","1",6,2,"0"
"2746",7,18,25,30,"1",7,"2",0.82,"1","1",7,4,"0"
"2747",7,19,25,31,"1",7,"2",0.72,"1","1",7,6,"0"
"2748",7,20,25,29,"1",7,"2",-0.08,"1",NA,NA,NA,"0"
"2749",8,1,25,23,"1",4,"2",0.21,"1","1",7,5,"0"
"2750",8,2,25,26,"1",4,"2",0.41,"1","1",7,6,"0"
"2751",8,3,25,27,"1",4,"2",-0.33,"1","1",6,6,"0"
"2752",8,4,25,26,"1",4,"2",-0.43,"1","1",6,5,"0"
"2753",8,5,25,24,"1",4,"2",-0.24,"1","1",1,1,"0"
"2754",8,6,25,26,"1",4,"2",-0.12,"1","1",4,NA,"0"
"2755",8,7,25,25,"1",4,"2",0.13,"1","1",4,3,"0"
"2756",8,8,25,27,"1",4,"2",-0.23,"1","1",6,6,"0"
"2757",8,9,25,27,"1",4,"2",-0.41,"1","1",2,NA,"0"
"2758",8,10,25,28,"1",4,"2",-0.07,"1","1",7,5,"0"
"2759",8,11,25,32,"1",4,"2",0.02,"1","1",5,4,"0"
"2760",8,12,25,28,"1",4,"2",-0.25,"1","1",6,5,"0"
"2761",8,13,25,23,"1",4,"2",0.19,"1","1",8,6,"0"
"2762",8,14,25,26,"1",4,"2",0.13,"1","1",6,5,"0"
"2763",8,15,25,24,"1",4,"2",-0.39,"1","1",5,5,"0"
"2764",8,16,25,28,"1",4,"2",0.47,"1","1",7,6,"0"
"2765",8,17,25,42,"1",4,"2",-0.83,"1","1",8,8,"1"
"2766",8,18,25,30,"1",4,"2",-0.34,"1","1",6,4,"0"
"2767",8,19,25,31,"1",4,"2",-0.18,"1","1",5,6,"0"
"2768",8,20,25,29,"1",4,"2",0.28,"1","1",6,5,"0"
"2769",9,1,22,23,"2",6,"2",0.16,"3","1",8,7,"0"
"2770",9,2,22,26,"2",6,"2",0.43,"3","1",8,5,"0"
"2771",9,3,22,27,"2",6,"2",0.05,"3","1",6,6,"0"
"2772",9,4,22,26,"2",6,"2",0.08,"3","1",8,6,"1"
"2773",9,5,22,24,"2",6,"2",-0.03,"3","1",6,5,"0"
"2774",9,6,22,26,"2",6,"2",0.27,"3","1",7,3,"0"
"2775",9,7,22,25,"2",6,"2",-0.15,"3","1",5,3,"0"
"2776",9,8,22,27,"2",6,"2",0.49,"3","1",6,4,"0"
"2777",9,9,22,27,"2",6,"2",0.02,"3","1",5,2,"0"
"2778",9,10,22,28,"2",6,"2",0.2,"3","1",7,5,"0"
"2779",9,11,22,32,"2",6,"2",0.09,"3","1",6,3,"0"
"2780",9,12,22,28,"2",6,"2",0.2,"3","1",7,6,"0"
"2781",9,13,22,23,"2",6,"2",0.5,"3","1",8,5,"0"
"2782",9,14,22,26,"2",6,"2",0.46,"3","1",7,4,"0"
"2783",9,15,22,24,"2",6,"2",-0.11,"3","1",5,4,"0"
"2784",9,16,22,28,"2",6,"2",0.46,"3","1",8,6,"0"
"2785",9,17,22,42,"2",6,"2",0.04,"3","1",5,6,"0"
"2786",9,18,22,30,"2",6,"2",0.24,"3","1",7,3,"0"
"2787",9,19,22,31,"2",6,"2",0.2,"3","1",7,6,"0"
"2788",9,20,22,29,"2",6,"2",0.09,"3","1",6,6,"1"
"2789",10,1,22,23,"6",6,"2",0.03,"3","1",3,6,"0"
"2790",10,2,22,26,"6",6,"2",0.43,"3","1",7,8,"0"
"2791",10,3,22,27,"6",6,"2",0.22,"3","1",1,7,"0"
"2792",10,4,22,26,"6",6,"2",0.06,"3","1",10,9,"0"
"2793",10,5,22,24,"6",6,"2",-0.25,"3","1",7,7,"0"
"2794",10,6,22,26,"6",6,"2",0.09,"3","1",7,8,"0"
"2795",10,7,22,25,"6",6,"2",-0.52,"3","1",7,8,"0"
"2796",10,8,22,27,"6",6,"2",0.39,"3","1",5,7,"0"
"2797",10,9,22,27,"6",6,"2",-0.04,"3","1",5,3,"0"
"2798",10,10,22,28,"6",6,"2",-0.05,"3","1",6,7,"0"
"2799",10,11,22,32,"6",6,"2",-0.07,"3","1",4,7,"0"
"2800",10,12,22,28,"6",6,"2",-0.18,"3","1",8,8,"0"
"2801",10,13,22,23,"6",6,"2",0.05,"3","1",9,9,"0"
"2802",10,14,22,26,"6",6,"2",0.35,"3","1",6,8,"0"
"2803",10,15,22,24,"6",6,"2",-0.01,"3","1",7,8,"0"
"2804",10,16,22,28,"6",6,"2",0.18,"3","1",8,9,"0"
"2805",10,17,22,42,"6",6,"2",0.36,"3","1",3,5,"0"
"2806",10,18,22,30,"6",6,"2",0.07,"3","1",4,8,"0"
"2807",10,19,22,31,"6",6,"2",-0.01,"3","1",4,7,"0"
"2808",10,20,22,29,"6",6,"2",0.02,"3","1",8,10,"0"
"2809",11,1,26,23,"3",5,"1",0.5,"1","1",7,6,"0"
"2810",11,2,26,26,"3",5,"1",0.48,"1","1",8,2,"0"
"2811",11,3,26,27,"3",5,"1",-0.08,"1","1",8,1,"0"
"2812",11,4,26,26,"3",5,"1",-0.02,"1","1",9,8,"0"
"2813",11,5,26,24,"3",5,"1",0.54,"1","1",6,9,"0"
"2814",11,6,26,26,"3",5,"1",0.53,"1","1",9,6,"0"
"2815",11,7,26,25,"3",5,"1",0.4,"1","1",7,8,"0"
"2816",11,8,26,27,"3",5,"1",0.02,"1","1",6,7,"0"
"2817",11,9,26,27,"3",5,"1",0.22,"1","1",1,5,"0"
"2818",11,10,26,28,"3",5,"1",0.14,"1","1",6,7,"0"
"2819",11,11,26,32,"3",5,"1",0.08,"1","1",5,6,"0"
"2820",11,12,26,28,"3",5,"1",0.08,"1","1",9,10,"0"
"2821",11,13,26,23,"3",5,"1",0.53,"1","1",8,4,"0"
"2822",11,14,26,26,"3",5,"1",0.31,"1","1",8,5,"0"
"2823",11,15,26,24,"3",5,"1",-0.08,"1","1",4,8,"0"
"2824",11,16,26,28,"3",5,"1",0.09,"1","1",8,7,"0"
"2825",11,17,26,42,"3",5,"1",0.01,"1","1",7,9,"0"
"2826",11,18,26,30,"3",5,"1",0.24,"1","1",8,8,"0"
"2827",11,19,26,31,"3",5,"1",0.23,"1","1",6,9,"0"
"2828",11,20,26,29,"3",5,"1",-0.17,"1","1",8,5,"0"
"2829",12,1,23,23,"1",7,"1",0.32,"3","1",6,6,"0"
"2830",12,2,23,26,"1",7,"1",0.32,"3","1",9,5,"0"
"2831",12,3,23,27,"1",7,"1",0.39,"3","1",2,2,"0"
"2832",12,4,23,26,"1",7,"1",0.45,"3","1",8,7,"0"
"2833",12,5,23,24,"1",7,"1",0.59,"3","1",6,6,"0"
"2834",12,6,23,26,"1",7,"1",0.66,"3","1",6,4,"0"
"2835",12,7,23,25,"1",7,"1",0.52,"3","1",7,7,"1"
"2836",12,8,23,27,"1",7,"1",0.22,"3","1",7,7,"1"
"2837",12,9,23,27,"1",7,"1",0.59,"3","1",10,8,"0"
"2838",12,10,23,28,"1",7,"1",0.56,"3","1",4,2,"0"
"2839",12,11,23,32,"1",7,"1",0.54,"3","1",8,8,"0"
"2840",12,12,23,28,"1",7,"1",0.35,"3","1",7,5,"0"
"2841",12,13,23,23,"1",7,"1",0.36,"3","1",6,2,"0"
"2842",12,14,23,26,"1",7,"1",0.28,"3","1",2,2,"0"
"2843",12,15,23,24,"1",7,"1",0.64,"3","1",6,6,"0"
"2844",12,16,23,28,"1",7,"1",0.55,"3","1",5,2,"0"
"2845",12,17,23,42,"1",7,"1",0.08,"3","1",3,4,"0"
"2846",12,18,23,30,"1",7,"1",0.71,"3","1",2,2,"0"
"2847",12,19,23,31,"1",7,"1",0.68,"3","1",6,6,"0"
"2848",12,20,23,29,"1",7,"1",-0.19,"3","1",8,7,"0"
"2849",13,1,31,23,"1",5,"1",0,NA,"1",4,4,"0"
"2850",13,2,31,26,"1",5,"1",0.01,NA,"1",7,7,"0"
"2851",13,3,31,27,"1",5,"1",0.5,NA,"1",8,7,"0"
"2852",13,4,31,26,"1",5,"1",0.46,NA,"1",7,7,"0"
"2853",13,5,31,24,"1",5,"1",0.32,NA,"1",6,7,"1"
"2854",13,6,31,26,"1",5,"1",0.49,NA,"1",6,5,"0"
"2855",13,7,31,25,"1",5,"1",0.49,NA,"1",10,9,"1"
"2856",13,8,31,27,"1",5,"1",0.29,NA,"1",7,7,"1"
"2857",13,9,31,27,"1",5,"1",0.65,NA,"1",7,7,"0"
"2858",13,10,31,28,"1",5,"1",0.31,NA,"1",7,5,"1"
"2859",13,11,31,32,"1",5,"1",0.59,NA,"1",7,7,"1"
"2860",13,12,31,28,"1",5,"1",0.37,NA,"1",8,7,"1"
"2861",13,13,31,23,"1",5,"1",0.03,NA,"1",7,5,"0"
"2862",13,14,31,26,"1",5,"1",0.21,NA,"1",7,7,"0"
"2863",13,15,31,24,"1",5,"1",0.85,NA,"1",7,6,"0"
"2864",13,16,31,28,"1",5,"1",0.08,NA,"1",8,8,"0"
"2865",13,17,31,42,"1",5,"1",0.09,NA,"1",6,5,"1"
"2866",13,18,31,30,"1",5,"1",0.71,NA,"1",7,7,"0"
"2867",13,19,31,31,"1",5,"1",0.46,NA,"1",6,7,"0"
"2868",13,20,31,29,"1",5,"1",-0.21,NA,"1",7,7,"1"
"2869",14,1,23,23,"1",3,"1",0.32,"3","1",4,8,"0"
"2870",14,2,23,26,"1",3,"1",0.36,"3","1",7,9,"0"
"2871",14,3,23,27,"1",3,"1",-0.4,"3","1",6,9,"0"
"2872",14,4,23,26,"1",3,"1",-0.38,"3","1",7,7,"0"
"2873",14,5,23,24,"1",3,"1",-0.02,"3","1",7,9,"0"
"2874",14,6,23,26,"1",3,"1",0.1,"3","1",9,9,"1"
"2875",14,7,23,25,"1",3,"1",-0.26,"3","1",7,9,"0"
"2876",14,8,23,27,"1",3,"1",0,"3","1",6,8,"0"
"2877",14,9,23,27,"1",3,"1",-0.36,"3","1",1,1,"0"
"2878",14,10,23,28,"1",3,"1",-0.25,"3","1",4,9,"0"
"2879",14,11,23,32,"1",3,"1",-0.36,"3",NA,2,9,"0"
"2880",14,12,23,28,"1",3,"1",-0.02,"3","1",6,9,"0"
"2881",14,13,23,23,"1",3,"1",0.46,"3","1",10,10,"1"
"2882",14,14,23,26,"1",3,"1",0.24,"3","1",8,9,"1"
"2883",14,15,23,24,"1",3,"1",-0.56,"3","1",5,7,"0"
"2884",14,16,23,28,"1",3,"1",0.17,"3","1",8,9,"0"
"2885",14,17,23,42,"1",3,"1",-0.19,"3","1",4,9,"0"
"2886",14,18,23,30,"1",3,"1",-0.31,"3","1",5,9,"0"
"2887",14,19,23,31,"1",3,"1",-0.33,"3","1",3,8,"0"
"2888",14,20,23,29,"1",3,"1",0.5,"3","1",7,9,"0"
"2889",15,1,25,23,"2",4,"3",0.36,"1","1",6,5,"0"
"2890",15,2,25,26,"2",4,"3",-0.11,"1","1",10,10,"1"
"2891",15,3,25,27,"2",4,"3",0.05,"1",NA,10,5,"0"
"2892",15,4,25,26,"2",4,"3",0.48,"1","1",7,5,"1"
"2893",15,5,25,24,"2",4,"3",0.9,"1",NA,5,5,"0"
"2894",15,6,25,26,"2",4,"3",0.58,"1","1",9,5,"1"
"2895",15,7,25,25,"2",4,"3",0.54,"1","1",8,5,"1"
"2896",15,8,25,27,"2",4,"3",-0.17,"1","1",5,5,"0"
"2897",15,9,25,27,"2",4,"3",0.61,"1","1",5,5,"0"
"2898",15,10,25,28,"2",4,"3",0.15,"1",NA,5,5,"0"
"2899",15,11,25,32,"2",4,"3",0.02,"1","1",10,10,"1"
"2900",15,12,25,28,"2",4,"3",0.32,"1","1",7,7,"0"
"2901",15,13,25,23,"2",4,"3",0.22,"1","1",9,5,"1"
"2902",15,14,25,26,"2",4,"3",-0.15,"1","1",9,9,"1"
"2903",15,15,25,24,"2",4,"3",0.53,"1","1",7,5,"0"
"2904",15,16,25,28,"2",4,"3",-0.11,"1","1",8,5,"1"
"2905",15,17,25,42,"2",4,"3",0.31,"1","1",9,9,"1"
"2906",15,18,25,30,"2",4,"3",0.62,"1","1",6,5,"1"
"2907",15,19,25,31,"2",4,"3",0.53,"1","1",6,5,"0"
"2908",15,20,25,29,"2",4,"3",-0.03,"1","1",8,5,"1"
"2909",16,1,28,23,"3",6,"2",0.13,NA,NA,NA,NA,"0"
"2910",16,2,28,26,"3",6,"2",-0.13,NA,NA,NA,NA,"0"
"2911",16,3,28,27,"3",6,"2",0.09,NA,"1",NA,5,"0"
"2912",16,4,28,26,"3",6,"2",0.29,NA,NA,NA,NA,"0"
"2913",16,5,28,24,"3",6,"2",0.1,NA,"1",NA,1,"0"
"2914",16,6,28,26,"3",6,"2",0.33,NA,NA,NA,NA,"0"
"2915",16,7,28,25,"3",6,"2",-0.18,NA,NA,NA,NA,"0"
"2916",16,8,28,27,"3",6,"2",-0.01,NA,NA,NA,NA,"0"
"2917",16,9,28,27,"3",6,"2",0.38,NA,NA,NA,NA,"0"
"2918",16,10,28,28,"3",6,"2",-0.02,NA,NA,NA,NA,"0"
"2919",16,11,28,32,"3",6,"2",0.16,NA,"1",NA,5,"0"
"2920",16,12,28,28,"3",6,"2",0.09,NA,"1",NA,NA,"0"
"2921",16,13,28,23,"3",6,"2",0.1,NA,NA,NA,NA,"0"
"2922",16,14,28,26,"3",6,"2",-0.03,NA,NA,NA,5,"0"
"2923",16,15,28,24,"3",6,"2",0.51,NA,NA,7,NA,"0"
"2924",16,16,28,28,"3",6,"2",-0.07,NA,NA,NA,NA,"0"
"2925",16,17,28,42,"3",6,"2",0,NA,"1",6,4,"0"
"2926",16,18,28,30,"3",6,"2",0.45,NA,NA,NA,NA,"0"
"2927",16,19,28,31,"3",6,"2",0.32,NA,NA,NA,NA,"0"
"2928",16,20,28,29,"3",6,"2",0.4,NA,NA,NA,NA,"0"
"2929",17,1,29,23,"2",6,"3",0.41,"1","1",7,7,"1"
"2930",17,2,29,26,"2",6,"3",-0.01,"1","1",6,6,"1"
"2931",17,3,29,27,"2",6,"3",0.37,"1","1",1,NA,"0"
"2932",17,4,29,26,"2",6,"3",0.69,"1","1",5,3,"0"
"2933",17,5,29,24,"2",6,"3",0.56,"1","1",2,1,"0"
"2934",17,6,29,26,"2",6,"3",0.57,"1","1",7,7,"0"
"2935",17,7,29,25,"2",6,"3",0.33,"1","1",8,NA,"0"
"2936",17,8,29,27,"2",6,"3",-0.02,"1","1",3,2,"0"
"2937",17,9,29,27,"2",6,"3",0.55,"1","1",2,2,"0"
"2938",17,10,29,28,"2",6,"3",0.06,"1","1",7,7,"0"
"2939",17,11,29,32,"2",6,"3",0.12,"1","1",7,NA,"0"
"2940",17,12,29,28,"2",6,"3",0.25,"1","1",7,NA,"0"
"2941",17,13,29,23,"2",6,"3",0.26,"1","1",9,5,"0"
"2942",17,14,29,26,"2",6,"3",0.25,"1","1",5,5,"0"
"2943",17,15,29,24,"2",6,"3",0.31,"1","1",2,NA,"0"
"2944",17,16,29,28,"2",6,"3",0.27,"1","1",8,5,"1"
"2945",17,17,29,42,"2",6,"3",0.4,"1","1",6.5,NA,"0"
"2946",17,18,29,30,"2",6,"3",0.54,"1","1",2,5,"0"
"2947",17,19,29,31,"2",6,"3",0.57,"1","1",4,NA,"0"
"2948",17,20,29,29,"2",6,"3",-0.22,"1","1",2,9,"0"
"2949",18,1,28,23,"2",4,"1",0,"3","1",7,6,"0"
"2950",18,2,28,26,"2",4,"1",0.23,"3","1",5,5,"0"
"2951",18,3,28,27,"2",4,"1",0.42,"3","1",6,7,"0"
"2952",18,4,28,26,"2",4,"1",0.12,"3","1",3,5,"0"
"2953",18,5,28,24,"2",4,"1",-0.07,"3","1",3,5,"0"
"2954",18,6,28,26,"2",4,"1",0.09,"3","1",8,8,"1"
"2955",18,7,28,25,"2",4,"1",-0.27,"3","1",6,7,"0"
"2956",18,8,28,27,"2",4,"1",0.05,"3","1",6,7,"0"
"2957",18,9,28,27,"2",4,"1",0.06,"3","1",6,6,"0"
"2958",18,10,28,28,"2",4,"1",-0.14,"3","1",6,6,"0"
"2959",18,11,28,32,"2",4,"1",-0.14,"3","1",5,8,"0"
"2960",18,12,28,28,"2",4,"1",-0.19,"3","1",7,7,"0"
"2961",18,13,28,23,"2",4,"1",-0.13,"3","1",9,7,"0"
"2962",18,14,28,26,"2",4,"1",0.56,"3","1",8,7,"0"
"2963",18,15,28,24,"2",4,"1",-0.21,"3","1",7,7,"0"
"2964",18,16,28,28,"2",4,"1",0.01,"3","1",7,6,"0"
"2965",18,17,28,42,"2",4,"1",0.25,"3","1",8,9,"1"
"2966",18,18,28,30,"2",4,"1",-0.2,"3","1",7,7,"0"
"2967",18,19,28,31,"2",4,"1",-0.28,"3","1",7,7,"0"
"2968",18,20,28,29,"2",4,"1",0.19,"3","1",4,7,"0"
"2969",19,1,27,23,"1",5,"2",0.48,"1","1",6,5,"0"
"2970",19,2,27,26,"1",5,"2",0.17,"1","1",7,7,"1"
"2971",19,3,27,27,"1",5,"2",0.11,"1","1",6,6,"0"
"2972",19,4,27,26,"1",5,"2",0.11,"1","1",8,7,"1"
"2973",19,5,27,24,"1",5,"2",0.31,"1","1",5,5,"0"
"2974",19,6,27,26,"1",5,"2",0.28,"1","1",7,7,"1"
"2975",19,7,27,25,"1",5,"2",0.03,"1","1",5,6,"0"
"2976",19,8,27,27,"1",5,"2",0.31,"1","1",7,7,"1"
"2977",19,9,27,27,"1",5,"2",0.3,"1","1",6,6,"0"
"2978",19,10,27,28,"1",5,"2",0.12,"1","1",6,6,"0"
"2979",19,11,27,32,"1",5,"2",0.32,"1","1",6,6,"1"
"2980",19,12,27,28,"1",5,"2",0.07,"1","1",6,6,"0"
"2981",19,13,27,23,"1",5,"2",0.2,"1","1",7,7,"1"
"2982",19,14,27,26,"1",5,"2",0.12,"1","1",7,6,"0"
"2983",19,15,27,24,"1",5,"2",0.14,"1","1",6,8,"1"
"2984",19,16,27,28,"1",5,"2",0.04,"1","1",8,7,"0"
"2985",19,17,27,42,"1",5,"2",0.31,"1","1",5,6,"0"
"2986",19,18,27,30,"1",5,"2",0.35,"1","1",8,10,"1"
"2987",19,19,27,31,"1",5,"2",0.38,"1","1",6,6,"0"
"2988",19,20,27,29,"1",5,"2",-0.3,"1","1",7,7,"1"
"2989",20,1,25,23,"2",4,"2",0.38,"3","1",8,6,"0"
"2990",20,2,25,26,"2",4,"2",0.28,"3","1",7,6,"0"
"2991",20,3,25,27,"2",4,"2",0.27,"3","1",6,6,"0"
"2992",20,4,25,26,"2",4,"2",0.25,"3","1",8,7,"1"
"2993",20,5,25,24,"2",4,"2",0.13,"3","1",5,5,"0"
"2994",20,6,25,26,"2",4,"2",0.53,"3","1",7,7,"0"
"2995",20,7,25,25,"2",4,"2",-0.32,"3","1",6,6,"0"
"2996",20,8,25,27,"2",4,"2",0.33,"3","1",7,7,"0"
"2997",20,9,25,27,"2",4,"2",0.44,"3","1",5,5,"0"
"2998",20,10,25,28,"2",4,"2",0.13,"3","1",7,5,"0"
"2999",20,11,25,32,"2",4,"2",0.3,"3","1",7,5,"0"
"3000",20,12,25,28,"2",4,"2",0.03,"3","1",7,6,"0"
"3001",20,13,25,23,"2",4,"2",0.34,"3","1",8,6,"0"
"3002",20,14,25,26,"2",4,"2",0.51,"3","1",8,7,"1"
"3003",20,15,25,24,"2",4,"2",0.09,"3","1",6,7,"0"
"3004",20,16,25,28,"2",4,"2",0.05,"3","1",7,7,"0"
"3005",20,17,25,42,"2",4,"2",0.21,"3","1",6,6,"0"
"3006",20,18,25,30,"2",4,"2",0.4,"3","1",7,6,"0"
"3007",20,19,25,31,"2",4,"2",0.14,"3","1",7,6,"0"
"3008",20,20,25,29,"2",4,"2",0.19,"3","1",6,6,"0"
"3009",1,1,23,24,"1",6,"2",-0.22,"3","1",5,4,"0"
"3010",1,2,23,27,"1",6,"2",0.27,"3","1",7,0,"0"
"3011",1,3,23,25,"1",6,"2",0,"3","1",6,6,"1"
"3012",1,4,23,24,"1",6,"2",-0.04,"3","1",8,6,"0"
"3013",1,5,23,23,"1",6,"2",0.07,"3","1",4,5,"0"
"3014",1,6,23,30,"1",6,"2",0.46,"3","1",7,5,"0"
"3015",1,7,23,25,"1",6,"2",0.59,"3","1",8,3,"0"
"3016",1,8,23,25,"1",6,"2",0.21,"3","1",7,6,"0"
"3017",1,9,23,22,"1",6,"2",0.16,"3","1",9,8,"0"
"3018",1,10,23,22,"1",6,"2",0.03,"3","1",9,8,"0"
"3019",1,11,23,26,"1",6,"2",0.5,"3","1",8,6,"0"
"3020",1,12,23,23,"1",6,"2",0.32,"3","1",8,6,"0"
"3021",1,13,23,31,"1",6,"2",0,"3","1",7,7,"0"
